
Retention Time	Intensity
25.2946510314941	502.855682373047
25.2990760803223	497.591583251953
25.3036556243896	492.143737792969
25.3080348968506	486.934112548828
25.312915802002	481.127716064453
25.3173427581787	475.861389160156
25.3220043182373	470.31591796875
25.3264312744141	465.049591064453
25.3310794830322	459.520050048828
25.3354587554932	454.310394287109
25.3401565551758	448.721862792969
25.3473224639893	440.197204589844
25.3517017364502	434.987579345703
25.3565807342529	429.183471679688
25.3610095977783	423.914855957031
25.3658256530762	418.185607910156
25.3749656677246	407.312591552734
25.3805866241455	400.625823974609
25.3849658966064	395.416198730469
25.3896598815918	389.832183837891
25.3940868377686	384.565826416016
25.3984661102295	379.356170654297
25.4028453826904	374.146545410156
25.4072246551514	368.936950683594
25.416374206543	358.052581787109
25.4230365753174	350.126922607422
25.4346466064453	336.315490722656
25.4409847259521	328.775634765625
25.4453639984131	323.566009521484
25.465503692627	299.607574462891
25.4710178375244	293.047882080078
25.4753971099854	287.838256835938
25.4797763824463	282.628631591797
25.4841556549072	277.418975830078
25.4885349273682	272.209411621094
25.4965343475342	262.693206787109
25.5040893554688	253.705688476563
25.5084686279297	248.496047973633
25.5128479003906	243.286422729492
25.5184726715088	236.595153808594
25.5228519439697	231.385513305664
25.5314083099365	221.206787109375
25.5375308990479	213.923263549805
25.5419082641602	208.715927124023
25.5462894439697	203.503997802734
25.5506687164307	198.294357299805
25.562707901001	183.972442626953
25.5708236694336	174.317855834961
25.5752029418945	169.108215332031
25.5795822143555	163.898590087891
25.5839614868164	158.688949584961
25.5883407592773	153.479309082031
25.5927181243896	148.27197265625
25.5995597839355	140.133056640625
25.6039371490479	134.925720214844
25.6083164215088	129.716079711914
25.6208553314209	114.799697875977
25.6273593902588	107.062362670898
25.6317386627197	101.852729797363
25.639461517334	92.6655426025391
25.6454963684082	85.4864120483398
25.6498756408691	80.2767715454102
25.6542549133301	75.067138671875
25.658634185791	69.8575820922852
25.663013458252	64.64794921875
25.6708984375	55.2678680419922
25.6780624389648	46.7454719543457
25.6849346160889	38.5702934265137
25.6941528320313	27.6042041778564
25.6989803314209	21.8613395690918
25.7033596038818	16.651704788208
25.7077388763428	11.4420690536499
25.7121181488037	6.23243379592896
25.7168140411377	0.646188616752625
25.7212409973145	-4.62018346786499
25.7257213592529	-9.95008754730225
25.7301006317139	-15.1596441268921
25.734712600708	-20.6460876464844
25.7392539978027	-26.0486106872559
25.7436332702637	-31.2582454681396
25.7483291625977	-36.8444900512695
25.7527542114258	-42.1086502075195
25.7574100494385	-47.6472473144531
25.7644329071045	-56.0017242431641
25.7688579559326	-61.2658042907715
25.7735042572021	-66.793098449707
25.7779331207275	-72.0616836547852
25.7825775146484	-77.5866928100586
25.7871913909912	-83.0754241943359
25.7915706634521	-88.2850570678711
25.7959499359131	-93.4946975708008
25.8003273010254	-98.7020416259766
25.8083152770996	-108.204597473145
25.8150272369385	-116.189262390137
25.8194103240967	-121.403396606445
25.824275970459	-127.191619873047
25.8287029266357	-132.457992553711
25.8330821990967	-137.667633056641
25.8374614715576	-142.877258300781
25.8421783447266	-148.488479614258
25.84934425354	-157.013168334961
25.8537712097168	-162.27946472168
25.8581504821777	-167.48908996582
25.8628578186035	-173.089004516602
25.8674049377441	-178.498321533203
25.8717842102051	-183.707962036133
25.8764953613281	-189.312377929688
25.8809185028076	-194.574172973633
25.8855781555176	-200.11735534668
25.8900051116943	-205.383728027344
25.8945350646973	-210.772583007813
25.8992557525635	-216.388381958008
25.9036827087402	-221.654754638672
25.9080600738525	-226.862091064453
25.9127864837646	-232.484680175781
25.9172172546387	-237.755569458008
25.9218807220459	-243.303253173828
25.926305770874	-248.567321777344
25.9333667755127	-256.967163085938
25.9426231384277	-267.978698730469
25.9488143920898	-275.343841552734
25.953239440918	-280.60791015625
25.9576187133789	-285.817535400391
25.9619979858398	-291.027191162109
25.9666957855225	-296.61572265625
25.9711227416992	-301.882080078125
25.9757785797119	-307.420684814453
25.9801578521729	-312.630310058594
25.9850463867188	-318.445739746094
25.9894714355469	-323.709899902344
25.9940872192383	-329.200836181641
25.9984664916992	-334.410461425781
26.0031681060791	-340.003509521484
26.0075931549072	-345.267669677734
26.0147666931152	-353.801361083984
26.019193649292	-359.067749023438
26.0277614593506	-369.260070800781
26.0366554260254	-379.840362548828
26.0432243347168	-387.654815673828
26.0476512908936	-392.921203613281
26.0522975921631	-398.448486328125
26.0567455291748	-403.739837646484
26.0660705566406	-414.8330078125
26.0753746032715	-425.901184082031
26.0804405212402	-431.927734375
26.0891933441162	-442.340026855469
26.0959396362305	-450.365631103516
26.1003189086914	-455.575103759766
26.1050357818604	-461.186492919922
26.1094627380371	-466.452850341797
26.1140556335449	-471.916473388672
26.1184349060059	-477.126098632813
26.1228141784668	-482.335723876953
26.1274394989014	-487.838073730469
26.1318187713623	-493.047698974609
26.1361961364746	-498.255126953125
26.1405773162842	-503.466979980469
26.1452732086182	-509.05322265625
26.1498260498047	-514.469421386719
26.1543579101563	-519.860473632813
26.1589126586914	-525.278869628906
26.1632919311523	-530.488525390625
26.1679973602295	-536.086120605469
26.1724224090576	-541.350280761719
26.1772537231445	-547.097595214844
26.1844253540039	-555.629089355469
26.188850402832	-560.893249511719
26.1936855316162	-566.645080566406
26.1981105804443	-571.909118652344
26.2029418945313	-577.656555175781
26.207368850708	-582.922912597656
26.2120304107666	-588.468383789063
26.2164440155029	-593.718811035156
26.2209224700928	-599.046508789063
26.2253017425537	-604.256103515625
26.2296829223633	-609.467956542969
26.2343978881836	-615.076965332031
26.2388248443604	-620.343322753906
26.2434864044189	-625.888671875
26.247917175293	-631.159606933594
26.2522964477539	-636.369262695313
26.2569980621338	-641.962280273438
26.2641716003418	-650.495971679688
26.2685508728027	-655.705627441406
26.2734336853027	-661.514404296875
26.2778625488281	-666.782958984375
26.2825107574463	-672.3125
26.2869472503662	-677.590209960938
26.2916030883789	-683.12890625
26.2960319519043	-688.397521972656
26.3006973266602	-693.947387695313
26.3051223754883	-699.211547851563
26.3099479675293	-704.952026367188
26.3143730163574	-710.216186523438
26.3190307617188	-715.757080078125
26.3234386444092	-721.000671386719
26.328125	-726.575744628906
26.3325519561768	-731.842102050781
26.3373680114746	-737.571228027344
26.3418006896973	-742.844360351563
26.3489665985107	-109.202255249023
26.3533916473389	-756.633056640625
26.3582153320313	-762.371520996094
26.3626403808594	-767.635498046875
26.3673076629639	-773.187744140625
26.3717346191406	329.403533935547
26.3763809204102	-783.9814453125
26.3808193206787	-789.261413574219
26.3854656219482	-794.788696289063
26.3900756835938	-800.272827148438
26.3945579528809	-805.60498046875
26.3991622924805	887.960266113281
26.4036407470703	-816.410034179688
26.4082508087158	-821.894165039063
26.4126300811768	238.059158325195
26.4173355102539	-832.701416015625
26.4218826293945	-838.110656738281
26.426420211792	-843.508666992188
26.4334831237793	-851.910705566406
26.4379100799561	-857.177124023438
26.4425716400146	-862.722595214844
26.4469985961914	-867.988952636719
26.4563083648682	-879.063903808594
26.4621906280518	-886.061462402344
26.4665699005127	-891.271118164063
26.4712867736816	-896.882507324219
26.4757137298584	-717.430908203125
26.4805335998535	-907.882568359375
26.4849586486816	-913.146545410156
26.489616394043	-918.687622070313
26.4940452575684	-923.956176757813
26.4986972808838	-929.490295410156
26.5031318664551	-934.765625
26.507942199707	-940.488098144531
26.5151195526123	-949.026428222656
26.5195446014404	-954.290405273438
26.5243606567383	-960.019653320313
26.5287971496582	-965.297424316406
26.533597946167	-971.008361816406
26.5380249023438	-976.274719238281
26.5426769256592	-981.808837890625
26.5505352020264	-991.1572265625
26.5572471618652	-999.141723632813
26.5616264343262	-1004.35137939453
26.5664844512939	-1010.13055419922
26.5709133148193	419.092529296875
26.5800113677979	-1026.22241210938
26.5863552093506	-1033.76892089844
26.5907821655273	-1039.03527832031
26.5979499816895	-1047.56225585938
26.6023750305176	-1052.82641601563
26.6070384979248	-1058.3740234375
26.6114635467529	-1063.63818359375
26.6161155700684	-1069.17236328125
26.6205024719238	-1074.39099121094
26.625358581543	-1080.16784667969
26.6297855377197	-1085.43420410156
26.6344261169434	-1090.95471191406
26.6388645172119	-1096.23461914063
26.6435050964355	-1101.75512695313
26.6479473114014	-1107.03967285156
26.6525897979736	-1112.56237792969
26.6571884155273	-1118.03295898438
26.661828994751	-1123.55346679688
26.6662788391113	-1128.84704589844
26.6708984375	-1134.34252929688
26.6753559112549	-1139.64514160156
26.6825275421143	-1148.17663574219
26.6869525909424	-1153.44079589844
26.6916198730469	-1158.99304199219
26.6960468292236	-1164.25927734375
26.7006931304932	-1169.78649902344
26.7051258087158	-1175.05969238281
26.7099361419678	-1180.7822265625
26.7143630981445	-1186.04858398438
26.7190132141113	-1191.58044433594
26.7234535217285	-1196.86254882813
26.7280864715576	-1202.37390136719
26.7325325012207	-1207.6630859375
26.7373294830322	-1213.36962890625
26.7417812347412	234.677032470703
26.7464084625244	-1224.17004394531
26.7508659362793	-1229.47277832031
26.7554912567139	-927.398498535156
26.7599487304688	-1240.27770996094
26.7671279907227	-1248.81811523438
26.7715549468994	-1254.08447265625
26.7762069702148	-1259.61865234375
26.7806339263916	-1264.88500976563
26.7853012084961	-1270.43725585938
26.7898845672607	-1275.8896484375
26.7943897247314	-1281.24914550781
26.7989730834961	-1286.70141601563
26.8034782409668	-1292.06079101563
26.8080711364746	-1297.52453613281
26.8125514984131	-1302.8544921875
26.8173217773438	-1308.52917480469
26.8218002319336	-1313.85693359375
26.8264045715332	-1319.33422851563
26.8308868408203	-1324.66638183594
26.8355007171631	-1330.15502929688
26.839958190918	-1335.45776367188
26.8471374511719	-1343.99829101563
26.8515644073486	-1349.2646484375
26.8562240600586	-1354.80773925781
26.860652923584	-1360.07629394531
26.8653049468994	-1365.61047363281
26.869909286499	-1371.08801269531
26.8791122436523	-1382.03588867188
26.8854713439941	-1389.6005859375
26.8946075439453	-1400.46923828125
26.9009628295898	-1408.02954101563
26.9053897857666	-1413.2958984375
26.9100494384766	-1418.83898925781
26.914493560791	-1424.12573242188
26.9191246032715	-1429.63488769531
26.9237461090088	-1435.1328125
26.9304161071777	-1443.06750488281
26.9348430633545	-1448.33374023438
26.9396667480469	-201.883682250977
26.9440937042236	-1459.33837890625
26.9487571716309	-1464.88623046875
26.953182220459	-1470.15026855469
26.9622821807861	-1480.9755859375
26.9686336517334	-1488.53137207031
26.9730606079102	-1493.79772949219
26.9777240753174	-1499.34545898438
26.9823150634766	-1504.80700683594
26.9869728088379	-1510.34790039063
26.9914054870605	-1515.62109375
26.9960613250732	-1521.15966796875
27.00048828125	-1526.42614746094
27.0051422119141	-1531.96240234375
27.009578704834	-1537.24011230469
27.0167407989502	-1545.76025390625
27.021167755127	-1551.02648925781
27.025993347168	-1556.76708984375
27.0304203033447	-1562.03344726563
27.0352592468262	-1567.78991699219
27.0396842956543	-1573.05395507813
27.044340133667	-1578.59265136719
27.0487194061279	-1583.80224609375
27.0571575164795	-1593.84033203125
27.064510345459	-1602.58740234375
27.0689373016357	-1607.85375976563
27.0736122131348	-1613.4150390625
27.0781841278076	-1618.85388183594
27.0872898101807	-1629.68603515625
27.0935153961182	-1637.09191894531
27.1004943847656	-1645.39440917969
27.1049194335938	-1650.65844726563
27.1189365386963	-1667.33325195313
27.124942779541	-1674.47827148438
27.1293201446533	-1679.68566894531
27.1340599060059	-1685.32421875
27.1384868621826	-1690.59045410156
27.1431484222412	-1696.13610839844
27.1475276947021	-1701.345703125
27.1522731781006	-1706.99096679688
27.1566524505615	-1712.20056152344
27.1613712310791	-1717.81408691406
27.165771484375	-1723.04870605469
27.1701507568359	-1728.25842285156
27.1746788024902	-1733.64501953125
27.1815052032471	-1741.76574707031
27.185884475708	-1746.97534179688
27.1907711029053	-1752.78845214844
27.1951961517334	-1758.05249023438
27.1995754241943	-1763.26208496094
27.2041645050049	-1768.72143554688
27.2085456848145	-1773.93322753906
27.2177143096924	-1784.84020996094
27.224292755127	-1792.666015625
27.2287197113037	-1797.9326171875
27.2333965301514	-1803.49621582031
27.2378158569336	-1808.75329589844
27.2462177276611	-1818.74841308594
27.2534160614014	-1827.31164550781
27.2577953338623	-1832.52124023438
27.26708984375	-1843.578125
27.2742557525635	-1852.10278320313
27.2786808013916	-1857.36669921875
27.2833366394043	-1862.90539550781
27.2877788543701	-1868.18994140625
27.2923450469971	-1873.62182617188
27.2969589233398	-1879.11059570313
27.3015575408936	-1884.58129882813
27.3060398101807	-1889.91320800781
27.3106536865234	-1895.40197753906
27.3151206970215	-1900.71594238281
27.3244304656982	-1911.791015625
27.3304786682129	-1918.98596191406
27.3395748138428	-1929.80700683594
27.3467483520508	-1938.34057617188
27.3511753082275	-1943.60705566406
27.3604965209961	461.414886474609
27.3668575286865	610.821350097656
27.3712844848633	714.801086425781
27.3759307861328	823.932739257813
27.3803749084473	928.315673828125
27.384937286377	1035.47619628906
27.3893165588379	1138.3359375
27.3940391540527	1249.25964355469
27.3984642028809	1353.19458007813
27.4032974243164	1466.71655273438
27.4077224731445	1570.65148925781
27.4123840332031	1680.14147949219
27.4168109893799	1784.12133789063
27.4214668273926	1893.47692871094
27.4259014129639	1997.63586425781
27.4329357147217	2162.8564453125
27.4373645782471	2266.88110351563
27.446704864502	2486.26440429688
27.4530620574951	2635.58129882813
27.4623374938965	2853.44140625
27.4714641571045	3067.80737304688
27.4777984619141	3216.58642578125
27.4822235107422	3320.521484375
27.4868850708008	3430.01147460938
27.4913101196289	3533.94653320313
27.4959602355957	3643.16772460938
27.5004043579102	3747.55078125
27.5051956176758	3860.08715820313
27.509651184082	3964.73852539063
27.516580581665	4127.49560546875
27.5210056304932	4231.4306640625
27.5258312225342	4344.7734375
27.5302562713623	4448.7080078125
27.5349140167236	4558.10888671875
27.539342880249	4662.13330078125
27.5440101623535	4771.7578125
27.5484371185303	4875.7373046875
27.5532550811768	4988.9013671875
27.5576858520508	5092.970703125
27.5623340606689	5202.14697265625
27.5667133331299	5305.0068359375
27.5714092254639	5415.30322265625
27.5758361816406	5519.283203125
27.5804843902588	5628.45947265625
27.5850868225098	5736.560546875
27.5941791534424	5950.1201171875
27.6009902954102	6110.09912109375
27.6053695678711	6212.958984375
27.6100654602051	6323.25537109375
27.6144924163818	6427.23486328125
27.6191501617432	6536.6357421875
27.6235828399658	6640.74951171875
27.6282272338867	6749.83642578125
27.6326065063477	6852.6962890625
27.637336730957	6963.798828125
27.6417617797852	7067.734375
27.6463928222656	7176.50732421875
27.6508617401123	7281.47265625
27.6554698944092	7389.70849609375
27.659948348999	7494.8974609375
27.6647262573242	7607.12060546875
27.669153213501	7711.10009765625
27.6738014221191	7820.2763671875
27.680965423584	7988.5439453125
27.685396194458	8092.61279296875
27.6898288726807	8196.7275390625
27.6944751739502	8305.859375
27.6989250183105	8410.3759765625
27.7035541534424	8519.1044921875
27.7080154418945	8623.8916015625
27.7128067016602	8736.427734375
27.7172317504883	8840.3623046875
27.7218894958496	8949.7626953125
27.7263164520264	9520.763671875
27.7309741973877	9163.142578125
27.7354106903076	9267.3466796875
27.7400512695313	9376.34375
27.7446670532227	9484.7587890625
27.749137878418	9589.76953125
27.7537536621094	9698.18359375
27.7582225799561	9803.1494140625
27.7653980255127	9971.685546875
27.7698249816895	10075.6650390625
27.7744789123535	10184.9755859375
27.7789058685303	10288.955078125
27.7835636138916	10398.3564453125
27.7879428863525	10501.21484375
27.7928256988525	10615.90234375
27.7972507476807	10719.8369140625
27.801908493042	10829.23828125
27.806339263916	10933.306640625
27.8110046386719	11042.88671875
27.8154296875	11146.8212890625
27.8200912475586	11256.3115234375
27.8338642120361	11579.8095703125
27.8402233123779	11729.1708984375
27.8473987579346	11897.70703125
27.8518238067627	12001.6416015625
27.8562030792236	12104.5009765625
27.8609352111816	12215.6484375
27.8653755187988	12319.9423828125
27.8700199127197	12429.029296875
27.8744659423828	13748.4228515625
27.8789234161377	12638.1533203125
27.8837184906006	12750.779296875
27.888147354126	12854.8037109375
27.8928108215332	12964.3388671875
27.89723777771	13068.3193359375
27.9018993377686	13177.80859375
27.9062786102295	13280.6689453125
27.9109973907471	13391.5029296875
27.91552734375	13497.90234375
27.9200534820557	13604.2109375
27.9244384765625	13707.205078125
27.9316082000732	13875.60546875
27.9360466003418	16127.3427734375
27.9407081604004	21566.123046875
27.9890956878662	195747.359375
27.9993190765381	23646.2421875
28.0389442443848	10149.583984375
28.0887680053711	7108.55615234375
28.1119556427002	172307.046875
28.1224956512451	119522.109375
28.1377086639404	20521.548828125
28.1564044952393	89273.7265625
28.1768627166748	121042.7734375
28.2048168182373	7691.4443359375
28.215368270874	138844.328125
28.2259120941162	8889.5615234375
28.2311096191406	9184.7568359375
28.2362632751465	9477.4609375
28.2412586212158	9761.1748046875
28.2564125061035	76722.4375
28.2663822174072	35395.66796875
28.281608581543	111468.9765625
28.2921676635742	33854.41015625
28.3026943206787	91730.296875
28.3179054260254	2152.27221679688
28.3385181427002	46309.24609375
28.3571338653564	24320.48828125
28.372974395752	2106.57153320313
28.3882369995117	2093.9052734375
28.4034328460693	30442.734375
28.4139709472656	2072.54931640625
28.4334964752197	2056.34545898438
28.4388160705566	2051.9306640625
28.4439105987549	86386.0234375
28.4494686126709	2043.09033203125
28.4608879089355	2033.61376953125
28.481538772583	1717.39379882813
28.4894828796387	1744.88256835938
28.4948883056641	16837.607421875
28.5053806304932	56727.1796875
28.5136985778809	62291.41015625
28.5242137908936	36896.125
28.5347003936768	2422.2451171875
28.5452327728271	2402.5439453125
28.5557975769043	14267.6943359375
28.5616397857666	11838.880859375
28.5671920776367	9654.6875
28.5777034759521	33459.359375
28.5835418701172	13461.193359375
28.5940933227539	1466.31274414063
28.6046237945557	34789.90234375
28.6101818084717	10507.5537109375
28.6156063079834	17939.2734375
28.6365051269531	18052.380859375
28.6470813751221	20610.05859375
28.6575984954834	6953.5927734375
28.6681346893311	31901.830078125
28.6738185882568	24652.6328125
28.6792850494385	40342.0546875
28.6846675872803	1555.95471191406
28.6902370452881	26383.4375
28.7007713317871	8803.740234375
28.7065563201904	6452.9873046875
28.7119159698486	15846.4560546875
28.7282695770264	27590.25
28.733699798584	28827.4921875
28.7392292022705	17707.162109375
28.7451019287109	18687.64453125
28.750883102417	29359.66015625
28.7563209533691	26835.21875
28.7617835998535	16330.052734375
28.7676219940186	13579.6279296875
28.7736015319824	19663.072265625
28.7789573669434	22313.88671875
28.7894611358643	30277.482421875
28.7953338623047	20989.79296875
28.8007907867432	27964.1875
28.8051700592041	18953.185546875
28.8159713745117	14877.521484375
28.8371315002441	39441.078125
28.8425807952881	36273.21875
28.8469581604004	24683.134765625
28.8637294769287	40677.80078125
28.8691177368164	11857.0390625
28.8948936462402	36052.0078125
28.9113502502441	28115.375
28.9168128967285	24777.3671875
28.9211921691895	11761.5419921875
28.9255714416504	26867.25
28.9299507141113	56185.49609375
28.9343280792236	26920.23828125
28.940450668335	19978.9609375
28.9509735107422	20243.171875
28.9565830230713	27025.109375
28.9644222259521	17973.025390625
28.9702854156494	8544.5654296875
28.9760913848877	21779.130859375
28.9815292358398	16962.82421875
28.9874038696289	18359.029296875
28.9932422637939	14584.25390625
28.9991664886475	23263.072265625
29.0045871734619	16965.00390625
29.0089664459229	12714.4013671875
29.0151195526123	9621.736328125
29.0212802886963	16552.5234375
29.0267086029053	16627.23046875
29.0310878753662	22290.76953125
29.037223815918	8103.92578125
29.0432662963867	19269.56640625
29.0538024902344	14166.1201171875
29.0599365234375	17057.1875
29.0751419067383	20642.88671875
29.0813426971436	18687.609375
29.0867938995361	20454.033203125
29.0911712646484	11826.720703125
29.0955505371094	6318.43212890625
29.0999298095703	22485.05078125
29.1043090820313	13388.1103515625
29.1086883544922	16474.96875
29.1130676269531	17900.029296875
29.1174468994141	22032.744140625
29.1236381530762	16010.376953125
29.129976272583	24376.57421875
29.1353969573975	9289.759765625
29.1397762298584	24485.958984375
29.1441555023193	23773.595703125
29.1485347747803	19386.12890625
29.1529121398926	19568.36328125
29.1572914123535	10683.935546875
29.1616706848145	15286.861328125
29.1679973602295	24036.240234375
29.1741046905518	25554.83984375
29.1798191070557	19804.419921875
29.1841983795166	15419.677734375
29.1885776519775	21616.171875
29.1929569244385	19745.783203125
29.1973361968994	16906.4453125
29.2017154693604	15806.662109375
29.2060947418213	17684.634765625
29.2104721069336	35621.171875
29.2167167663574	52461.94921875
29.237419128418	129584.078125
29.276611328125	116705.390625
29.3061904907227	190352.71875
29.3166942596436	131863.34375
29.3465766906738	221172.765625
29.3793563842773	97906.359375
29.3998985290527	91985.015625
29.4147396087646	114390.421875
29.4353866577148	34923.875
29.4459247589111	1348.79748535156
29.4611225128174	104727.09375
29.4760093688965	41955.4921875
29.4847259521484	44306.28515625
29.4901828765869	41754.08984375
29.500732421875	22658.1015625
29.5112705230713	53727.98046875
29.5167999267578	59374.96875
29.5226402282715	25686.349609375
29.5357666015625	32910.1875
29.5414028167725	68269.375
29.5468120574951	38223.75
29.5526351928711	71693.78125
29.5631713867188	46559.2578125
29.5796222686768	57119.625
29.5850105285645	38744.953125
29.5893898010254	44579.55859375
29.5937671661377	25294.849609375
29.6127033233643	63179.3984375
29.6182422637939	65362.859375
29.6235504150391	62134.1015625
29.6446704864502	61351.09375
29.6500606536865	93739.015625
29.660587310791	94553.2578125
29.6815166473389	101016.421875
29.6869564056396	58551.13671875
29.7033042907715	59321.85546875
29.7086296081543	84881.6953125
29.7144927978516	81378.6875
29.7203330993652	91006.3671875
29.730899810791	58542.51953125
29.7414379119873	86324.7734375
29.7471523284912	120488.921875
29.7525272369385	81100.03125
29.7580146789551	76692.6015625
29.7635803222656	88519.8828125
29.7694206237793	93454.0859375
29.7752876281738	124264.421875
29.7804546356201	127922.96875
29.7966632843018	133408.3125
29.802095413208	121594.0234375
29.8226795196533	125741.7109375
29.8388500213623	163485.375
29.8442668914795	133544.703125
29.8649883270264	184856.328125
29.8704280853271	146559.34375
29.8809585571289	248594.46875
29.8915023803711	238321.65625
29.9075336456299	212054.734375
